run_id,tx_hash,submitted_at,mined_at,latency_ms,status,gas_used,gas_price_wei,block_number,function_name
run-098,0xbf170537eaed209463e846ce4406e859bcb3851fa6c994e8d76c5f805da4e9db,2025-06-29T23:06:26+00:00,2025-06-29T23:06:27.479300+00:00,1479.3,failed,66279,33000000000,111364,claimRewards
run-098,0x1d8052b008764f01894ac9f7352f4ef3009922996e012972933e9caafc5cb638,2025-06-29T23:03:57+00:00,2025-06-29T23:03:57.716400+00:00,716.4,failed,72455,32000000000,115314,claimRewards
run-098,0x59fd678cc0bc24e8fccdfa95e08c36c5fd4b6af7aa04d8d1b1afbe6c43db9b01,2025-06-29T23:06:43+00:00,2025-06-29T23:06:44.189300+00:00,1189.3,success,21555,29000000000,103069,claimRewards
run-098,0x8a11bbadbff070f4bcba2001ce792e91e8bc1a12e9b50690375c388106b92489,2025-06-29T23:05:40+00:00,2025-06-29T23:05:40.410700+00:00,410.7,success,86411,51000000000,111987,claimRewards
run-098,0x4a2db30aa7070a73a1c8026bba03a4946ea70eb9855b1a9f6d512f2326df312a,2025-06-29T23:10:22+00:00,2025-06-29T23:10:23.022800+00:00,1022.8,failed,47561,41000000000,110496,claimRewards
run-098,0xaccffc0ebc881e9fd92a09b6591d772e7474cffe0b4742d686005095c7802a45,2025-06-29T23:09:14+00:00,2025-06-29T23:09:14.707800+00:00,707.8,success,53852,36000000000,105177,claimRewards
run-098,0xcc56b00813603762bc7188c0e5921d78f5a159e9eab5996ecfc0c40046b26c19,2025-06-29T23:06:54+00:00,2025-06-29T23:06:55.435800+00:00,1435.8,success,142373,16000000000,114057,claimRewards
run-098,0x806f221eee6120415b8c87276eaf64f3bc08586affd8076ed6fbd1a097dac942,2025-06-29T23:12:58+00:00,2025-06-29T23:12:58.690300+00:00,690.3,success,73386,38000000000,107912,claimRewards
run-098,0xe5bc6efe9f51ad6bbe10a9d0966c6dd30c6a6467da4f119cdc752845ef1d010f,2025-06-29T23:12:37+00:00,2025-06-29T23:12:37.864700+00:00,864.7,success,55777,53000000000,100883,claimRewards
run-098,0xda87c719041fa12228ea1b3b7c4bfa55486757dee783b77c4587aaf98719c577,2025-06-29T23:10:09+00:00,2025-06-29T23:10:10.085100+00:00,1085.1,success,89140,39000000000,103063,claimRewards
run-098,0x9d8f9e885021b9fe27f8a94232e02129dcc389a050c3ee51f5710e5623401ed1,2025-06-29T23:07:19+00:00,2025-06-29T23:07:20.016900+00:00,1016.9,success,35769,30000000000,116136,claimRewards
run-098,0xace2efb7591882327f33e8dd01405f8ebdc57cc8fa62af8ebb562474f36a0288,2025-06-29T23:03:23+00:00,2025-06-29T23:03:24.032700+00:00,1032.7,failed,92696,20000000000,101637,claimRewards
run-098,0x85015d94b2b67e0800cbd9fbc49b0ab0e1595766b79502455b7071c3138f4429,2025-06-29T23:11:27+00:00,2025-06-29T23:11:28.156300+00:00,1156.3,success,56351,29000000000,113429,claimRewards
run-098,0xf55f857fb2051bde7615bf36ba322afcbddab981fcf41b37e17b423b327e0035,2025-06-29T23:07:26+00:00,2025-06-29T23:07:26.843700+00:00,843.7,success,136813,44000000000,110457,claimRewards
run-098,0xbd091d22db4e24ceb23e6bf21191f7e5399424288c0feda40d9c0136504248f6,2025-06-29T23:11:25+00:00,2025-06-29T23:11:25.651900+00:00,651.9,success,91395,26000000000,116242,claimRewards
run-098,0xaa4875ad05161f53df35081e6a308d703940d3686eebbdfcde885b13c0b67fd6,2025-06-29T23:07:39+00:00,2025-06-29T23:07:40.240700+00:00,1240.7,success,76401,27000000000,114201,claimRewards
run-098,0xf5eb2c1f38b0db141e7fd4ae1a5b8a8583b3fc2bd0772ae257372fa516b01827,2025-06-29T23:11:25+00:00,2025-06-29T23:11:25.837600+00:00,837.6,failed,36629,52000000000,119706,claimRewards
run-098,0x16d9a21f060d9b5c881bdca2999a52a746b27d784babadfa7d66b65e008b06aa,2025-06-29T23:12:34+00:00,2025-06-29T23:12:34.344400+00:00,344.4,success,118187,50000000000,108825,claimRewards
run-098,0x680f79b05bfe5d04f23dbc471df49b2d88bb1f932ae553658ea2aa742b8faa55,2025-06-29T23:08:21+00:00,2025-06-29T23:08:21.321800+00:00,321.8,failed,65152,29000000000,116792,claimRewards
run-098,0xc09e7a50cca2fa3bb6270112b061181c9b52017b5c12a41f941aca396316f78f,2025-06-29T23:10:08+00:00,2025-06-29T23:10:08.841300+00:00,841.3,success,113326,40000000000,109704,claimRewards
run-098,0x1e6b3b74e3f67a6670eb02a2d9f996a02475f31c017047ad108723a4933548f8,2025-06-29T23:09:07+00:00,2025-06-29T23:09:07.230500+00:00,230.5,success,57513,44000000000,112279,claimRewards
run-098,0x5c0d76fed923c70e0ddfa833e23463f60e87ecabe804cc6c92246eb87638cf3f,2025-06-29T23:05:38+00:00,2025-06-29T23:05:38.263700+00:00,263.7,failed,139016,32000000000,114707,claimRewards
run-098,0x14fd25c615f6e2f8f22ece8b109bd219778f2cc23322270d7943b88274cef65f,2025-06-29T23:11:44+00:00,2025-06-29T23:11:44.806600+00:00,806.6,failed,34796,46000000000,115986,claimRewards
run-099,0x8912e963e5715b6a4bbe7eea6748b97a8f23c9d3750442b789c8064e471ff0c0,2025-06-29T23:11:31+00:00,2025-06-29T23:11:31.587100+00:00,587.1,success,91576,39000000000,107568,claimRewards
run-099,0xb3501e83d6a42616355385d7ef337a6b9115486b45e5884364facec4f45f20bf,2025-06-29T23:10:46+00:00,2025-06-29T23:10:47.359600+00:00,1359.6,success,136566,47000000000,102165,claimRewards
run-099,0x053b1e9865b3486630649f6f06735f905416eee77ffe7cc6c0f494e075f0aa6b,2025-06-29T23:17:33+00:00,2025-06-29T23:17:34.524100+00:00,1524.1,success,109505,44000000000,104831,claimRewards
run-099,0x1f63fde7ad6965362f9eb343b3d69a44d01b0c4d25858bdfed247b9a7230e7a3,2025-06-29T23:17:27+00:00,2025-06-29T23:17:27.655300+00:00,655.3,failed,140741,28000000000,112093,claimRewards
run-099,0xc69552b14a586f8af10648c70b20e6f4d39a985b45386fa1bbc90e4ba2fc5aec,2025-06-29T23:16:02+00:00,2025-06-29T23:16:03.337000+00:00,1337.0,failed,69021,45000000000,104215,claimRewards
run-099,0x733e75cc48a8eec2fa186f2a3381ce289a4347a3d9ce8ae737bef5deeca0e809,2025-06-29T23:19:22+00:00,2025-06-29T23:19:22.518600+00:00,518.6,success,85833,46000000000,112604,claimRewards
run-099,0x23674feebd2df769c7691d9903cd79818f905da314db08f9c5cf9185ecab6403,2025-06-29T23:18:59+00:00,2025-06-29T23:19:00.322600+00:00,1322.6,failed,27615,46000000000,103891,claimRewards
run-099,0x1a8f484a6e9985a2b959b1e71372fa1225fc46a101b5b428b35d6fd8c4658ffa,2025-06-29T23:16:54+00:00,2025-06-29T23:16:54.637100+00:00,637.1,success,130734,34000000000,107330,claimRewards
run-099,0x9a4b021abab713e8f2e6e50f83e6251af871b0bd5f2ba9ef7ba9bd53f509a209,2025-06-29T23:19:38+00:00,2025-06-29T23:19:39.064000+00:00,1064.0,failed,66339,43000000000,117625,claimRewards
run-099,0x70b832741bbbb517978bf2f8535451a79b7cd1e01c74ce2bf3b3d760fd504f33,2025-06-29T23:16:46+00:00,2025-06-29T23:16:47.406400+00:00,1406.4,success,41688,15000000000,100542,claimRewards
run-099,0x7ceea912723a33f63e07f7811369ee28e5f2c778fba7bf34c589798c1be2d631,2025-06-29T23:11:58+00:00,2025-06-29T23:11:58.532400+00:00,532.4,success,85637,51000000000,100593,claimRewards
run-099,0x099092e7ff59542db3c18c7b31dcafb306e1234aeab0665355c65b4a6892907c,2025-06-29T23:18:15+00:00,2025-06-29T23:18:15.264100+00:00,264.1,success,74746,30000000000,112243,claimRewards
run-099,0x52ad16222c6d2d49741e5561cb10742a4d8de3898655194be2aa6054331bdcb1,2025-06-29T23:12:56+00:00,2025-06-29T23:12:56.615300+00:00,615.3,success,34782,25000000000,116457,claimRewards
run-099,0x4acd4d81ddd0d9b2457dd3f45cd3418b27f8445ee4fe14339dcc2529382c7fee,2025-06-29T23:19:05+00:00,2025-06-29T23:19:05.614600+00:00,614.6,success,32691,49000000000,115643,claimRewards
run-099,0x3a2c6c329f467715b22750cdb44b3704a57a8fe5ce75a235e3ffae36bffdb909,2025-06-29T23:16:22+00:00,2025-06-29T23:16:22.588400+00:00,588.4,success,68848,38000000000,106819,claimRewards
run-099,0xa453c182ae3da0ede171bb69fa27529075b12e47fe9a54b6058df1d30155aa8e,2025-06-29T23:16:26+00:00,2025-06-29T23:16:26.610600+00:00,610.6,success,46859,30000000000,105229,claimRewards
run-099,0xca5167d758b5a0d018481dc6ac50ff08d147d92952da2c406e8e3f2f6ddd12eb,2025-06-29T23:11:49+00:00,2025-06-29T23:11:49.257500+00:00,257.5,failed,104244,30000000000,111196,claimRewards
run-099,0x6364a7a6dcbef619bdd9cc22fb56fda0dd7d7bab2986e4f27cdc7797ce0f7b9c,2025-06-29T23:12:29+00:00,2025-06-29T23:12:30.237400+00:00,1237.4,failed,24471,33000000000,109347,claimRewards
run-099,0x487eddfe5bdef8b32a921a576ea11ab3eb7ecd75aa132aaf833b2430d0403468,2025-06-29T23:15:03+00:00,2025-06-29T23:15:03.476200+00:00,476.2,success,134427,21000000000,109328,claimRewards
run-099,0x53ea68f37fe57fe28fb68f4c7b77e7cf3065e0b11122ef4d71c7e72e848d40c5,2025-06-29T23:17:53+00:00,2025-06-29T23:17:54.067599999+00:00,1067.6,success,80752,28000000000,103115,claimRewards
run-099,0x08bc7bc24366626eb3abf04c85a67c194212d107b679f691ffc14c3320947df8,2025-06-29T23:17:00+00:00,2025-06-29T23:17:01.219100+00:00,1219.1,success,38857,48000000000,105821,claimRewards
run-099,0x370acc8800e3569f815b5c65d2c803825f85d6bd1cd4dec1382d6f0d4a131161,2025-06-29T23:20:02+00:00,2025-06-29T23:20:02.600200+00:00,600.2,success,143997,45000000000,112147,claimRewards
run-099,0x07c654f31b3587a15f8e463a4d244e24eb12f07bee3d2c4551b3792bdd5d6f80,2025-06-29T23:10:43+00:00,2025-06-29T23:10:43.685200+00:00,685.2,success,116705,22000000000,100404,claimRewards
run-099,0x4ff84c509a929b64230795ebd9a945271aaef88de7e1a1cf1dc8d91200c72275,2025-06-29T23:17:46+00:00,2025-06-29T23:17:46.793600+00:00,793.6,success,68825,28000000000,103577,claimRewards
run-099,0x2c7584f58a02c2e15052f195ef6958f4d4683e0ef42f51255281fbac66b49c2a,2025-06-29T23:19:57+00:00,2025-06-29T23:19:57.419000+00:00,419.0,success,24483,49000000000,119404,claimRewards
run-099,0x550ef5c91aeeb9018cd4f47ad9ad67bcfa8366dab9c7643821c70227a59bb1a4,2025-06-29T23:18:39+00:00,2025-06-29T23:18:39.744200+00:00,744.2,failed,24504,26000000000,117497,claimRewards
run-099,0x29bbe0ab3dbe970429ad9bd86ffa2becf06f1cb987e72c54ff2472341846fd49,2025-06-29T23:11:42+00:00,2025-06-29T23:11:42.903400+00:00,903.4,success,65595,16000000000,107236,claimRewards
run-099,0x11bd423a6d72fd81c16dd217ed19f1d82ec9320bde02e54351d2efa798b64023,2025-06-29T23:11:10+00:00,2025-06-29T23:11:11.151800+00:00,1151.8,success,116281,28000000000,117317,claimRewards
run-099,0x1398a9268be10b85970c6ec1283d58b8653d21eca3cc8b9809163629aaee8bb4,2025-06-29T23:16:43+00:00,2025-06-29T23:16:43.789200+00:00,789.2,success,123338,29000000000,104383,claimRewards
run-099,0x6c1df92854320854507348e61080700feedf999c1f467c3cb33eda736fbfe0a8,2025-06-29T23:17:20+00:00,2025-06-29T23:17:20.590200+00:00,590.2,failed,108662,24000000000,100649,claimRewards
run-100,0x9b74644f99cf0dc47263db7716ecfee56bb83a5942d5ab90d68ac15574114078,2025-06-29T23:20:50+00:00,2025-06-29T23:20:50.872600+00:00,872.6,failed,146717,52000000000,117710,claimRewards
run-100,0x8eec8198a3fa113be5f3ef122c29a2e2be0268b0a1bfbe37880426e4868c1f64,2025-06-29T23:25:54+00:00,2025-06-29T23:25:55.406000+00:00,1406.0,failed,71932,41000000000,117555,claimRewards
run-100,0x70fedd7a2eebc505dea143f9c4a612e6fa0e2609011d5c4a0dac4495462d11ee,2025-06-29T23:26:55+00:00,2025-06-29T23:26:56.466100+00:00,1466.1,success,58029,32000000000,119373,claimRewards
run-100,0x5f86158f0ec5b7f539df75053af67b0b0f95e112a3817203e011c115c35a7315,2025-06-29T23:25:28+00:00,2025-06-29T23:25:28.900200+00:00,900.2,success,142190,53000000000,111615,claimRewards
run-100,0x235a6bbfc8e1c9ec1269bec574a101b25f49f9ff30113a7759b8ea05dba69c8d,2025-06-29T23:27:07+00:00,2025-06-29T23:27:07.365000+00:00,365.0,success,81637,29000000000,111291,claimRewards
run-100,0x9c18e36aad8b4d024921b0574ad01770033690f6678d0aab93206282c27c1fef,2025-06-29T23:17:50+00:00,2025-06-29T23:17:50.397000+00:00,397.0,success,125322,18000000000,111037,claimRewards
run-100,0x48734a0c04373bd39de33799543da0992471408f381b5da5afe637ec310e5d9d,2025-06-29T23:17:46+00:00,2025-06-29T23:17:46.255800+00:00,255.8,success,58409,34000000000,117096,claimRewards
run-100,0x4b1428e4a25b747ee805aeb6d49b8b4d1c29b5c7fed3f6c7c08b78324789cb5d,2025-06-29T23:25:50+00:00,2025-06-29T23:25:51.584500+00:00,1584.5,failed,131965,38000000000,111356,claimRewards
run-100,0x3b74efc38cded82eb74fb92071b05b67a096f92d9799145c9dffb27ea87c88d8,2025-06-29T23:23:59+00:00,2025-06-29T23:24:00.017000+00:00,1017.0,failed,119919,50000000000,100126,claimRewards
run-100,0x7e1c1a131b67c2963d7b939860d45274a6da8528960980e1850d8d1112758ff1,2025-06-29T23:24:11+00:00,2025-06-29T23:24:12.344000+00:00,1344.0,failed,76139,28000000000,112538,claimRewards
run-100,0x6041301142dc0eb0aead1894bd54bc559c45ca85f3edb723fb73a9ed82f8668d,2025-06-29T23:18:20+00:00,2025-06-29T23:18:20.670900+00:00,670.9,success,119091,16000000000,119476,claimRewards
run-100,0x1acbb4cf2e7834970bad8e25e6e22554702999a46b92a52351814648bce3239c,2025-06-29T23:22:46+00:00,2025-06-29T23:22:47.259400+00:00,1259.4,success,102659,54000000000,108408,claimRewards
run-100,0x587d2ae69d9aebe99589e6709370b3167aaa523031292317a66bc41974e2353b,2025-06-29T23:23:06+00:00,2025-06-29T23:23:06.469300+00:00,469.3,success,28176,47000000000,112170,claimRewards
run-100,0x9c2ff2bf52c824cd1f20fea6e36e3731e24c3ed972e905a6769adfc62539f608,2025-06-29T23:26:19+00:00,2025-06-29T23:26:19.264700+00:00,264.7,success,95427,37000000000,111377,claimRewards
run-100,0x6f2c404fef412329a13c7858873649ba845cefa937a7bacd1a36258489380c5d,2025-06-29T23:18:20+00:00,2025-06-29T23:18:20.775900+00:00,775.9,success,89022,39000000000,109600,claimRewards
run-100,0xd76b071808ef0f7448357b72bd537e70b3ec674e479c7576bb62b862cc4e7c2a,2025-06-29T23:17:22+00:00,2025-06-29T23:17:23.516900+00:00,1516.9,success,103968,42000000000,100738,claimRewards
run-100,0x4fd247cbaf37cc72f501da832844e00ae95fbe8bddef65c9a3d34bbf836c9ee1,2025-06-29T23:22:00+00:00,2025-06-29T23:22:00.522200+00:00,522.2,success,109866,44000000000,101597,claimRewards
run-100,0xb8a5c633d5295c0c66cafb56ad16b0b267e09353a2edb9db780eabff48f4d51c,2025-06-29T23:21:33+00:00,2025-06-29T23:21:33.852200+00:00,852.2,failed,52635,50000000000,118547,claimRewards
run-100,0x88e855af5371ae3fc259ec1029ed63a0bfe50b3234e479fc1bc1d668e1c842d8,2025-06-29T23:22:49+00:00,2025-06-29T23:22:49.276400+00:00,276.4,success,71368,44000000000,112567,claimRewards
run-100,0xc9ac7c378a6a11df6c3225fff642a5fd31ee0aac0d3d01f368ebfd000268695a,2025-06-29T23:23:13+00:00,2025-06-29T23:23:14.160900+00:00,1160.9,failed,96652,27000000000,110690,claimRewards
run-100,0x87279304a1a7615be8a4bfa7a0c42374ab443615b60cacef90d3270c37d407d7,2025-06-29T23:24:57+00:00,2025-06-29T23:24:57.837600+00:00,837.6,success,137742,16000000000,115999,claimRewards
run-100,0xfaaca9d6f6eb38061dae339f3cf4cc9fe8684a820e7af2b2baa500d9fdc246ff,2025-06-29T23:20:59+00:00,2025-06-29T23:20:59.278500+00:00,278.5,success,30778,20000000000,105971,claimRewards
run-100,0x4869212f1b87bbc7030498194675ae1b41c039923d451dc2cabd84e8bcb8bf2d,2025-06-29T23:26:10+00:00,2025-06-29T23:26:11.167000+00:00,1167.0,success,28820,50000000000,116211,claimRewards
run-100,0x731630d12e55d33e553cc16282bc6f189e2f1f9fabf1bae3ae49dffee61de9ea,2025-06-29T23:17:25+00:00,2025-06-29T23:17:25.767400+00:00,767.4,success,99006,18000000000,104392,claimRewards
run-100,0x018a381a4efb0b1dcec79da4d658f59bac06a923b6364a0a0667c49038899c37,2025-06-29T23:20:50+00:00,2025-06-29T23:20:51.227800+00:00,1227.8,success,50585,15000000000,116693,claimRewards
run-100,0x5ac195a10a54ab214def49ba7ceb193382db6b2169e87bad0ec4a690ae30202b,2025-06-29T23:21:55+00:00,2025-06-29T23:21:55.313600+00:00,313.6,success,40459,46000000000,119330,claimRewards
run-100,0x1fc8a064a33097970ed0cc4ce7b951c94a41fe83de50aaae6a14cf1b07a35ec1,2025-06-29T23:19:25+00:00,2025-06-29T23:19:25.641500+00:00,641.5,success,42675,53000000000,119594,claimRewards
run-100,0x2a1f93acfe4fe5ceceaf15e34b681ff764dfdfe329e91732d4feeb5f7ba91a3c,2025-06-29T23:26:07+00:00,2025-06-29T23:26:07.849700+00:00,849.7,failed,98846,48000000000,102014,claimRewards
run-100,0x776f95946113e3137217c2fe2bc97146ff12a9d3b94160d64ea36a860aca7a55,2025-06-29T23:20:05+00:00,2025-06-29T23:20:05.933900+00:00,933.9,success,138988,41000000000,103642,claimRewards
run-100,0x01a365aba7e5375876497e78f0f3b6427b072194ecd71a9687d0360a07ab71cc,2025-06-29T23:25:07+00:00,2025-06-29T23:25:08.167500+00:00,1167.5,failed,21698,45000000000,114276,claimRewards
